GrLivArea,SalePrice,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,MoSold,YrSold,lat,long,TotalPorchSF,TotalBR,MSZoning_C (all),MSZoning_FV,MSZoning_I (all),MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR2,LotShape_IR3,LotShape_Reg,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,PavedDrive_P,PavedDrive_Y,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_PreCast,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf
1422.0,137500,50,82.0,12375.0,5,5,1951.0,1951.0,41.0,3,2,3,3,1,4,329.0,0.0,477.0,806.0,3,1081.0,341.0,0,3,3,7,1,3,1.0,288.0,3,3,0.0,6,2006,42.0342176,-93.6581849,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1362.0,96000,50,50.0,7550.0,4,5,1920.0,1950.0,0.0,2,2,3,2,1,1,0.0,0.0,951.0,951.0,2,986.0,376.0,0,4,3,7,0,0,1.0,280.0,2,3,0.0,3,2007,42.023527,-93.6596702,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1710.0,240000,20,43.0,12118.0,7,5,2004.0,2005.0,108.0,4,3,5,3,2,1,0.0,0.0,1710.0,1710.0,5,1710.0,0.0,0,3,4,7,1,4,2.0,550.0,3,3,100.0,4,2009,41.9967646,-93.607527,228.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1691.0,127000,50,50.0,5000.0,5,6,1924.0,1950.0,0.0,3,3,3,3,1,2,218.0,0.0,808.0,1026.0,3,1026.0,665.0,0,3,4,6,1,4,1.0,308.0,3,3,0.0,5,2010,42.0178325,-93.651017,242.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1348.0,155000,60,69.0,7590.0,6,5,1966.0,1966.0,266.0,3,3,3,3,1,4,512.0,0.0,148.0,660.0,3,660.0,688.0,0,3,3,6,1,2,2.0,453.0,3,3,188.0,7,2006,42.0371402,-93.6035186,108.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1055.0,142500,120,24.0,2304.0,7,7,1978.0,1978.0,0.0,3,3,4,3,1,6,632.0,6.0,423.0,1061.0,3,1055.0,0.0,0,2,3,4,0,0,1.0,319.0,3,3,108.0,4,2007,42.04915099999999,-93.626046,32.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1626.0,154000,160,36.0,2448.0,7,5,2003.0,2004.0,106.0,4,3,4,3,1,6,573.0,0.0,191.0,764.0,5,764.0,862.0,0,2,4,6,0,0,2.0,474.0,3,3,0.0,10,2008,42.0570907,-93.6506186,27.0,3.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1553.0,234500,20,68.0,8736.0,7,5,2003.0,2004.0,0.0,4,3,4,3,1,6,771.0,360.0,422.0,1553.0,5,1553.0,0.0,0,3,4,6,0,0,2.0,588.0,3,3,192.0,8,2009,42.0509122,-93.6411272,88.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1422.0,175500,20,78.0,12090.0,6,6,1981.0,1981.0,210.0,3,4,4,3,1,6,588.0,228.0,606.0,1422.0,3,1422.0,0.0,0,3,4,7,1,3,2.0,576.0,3,3,276.0,6,2008,42.05528,-93.6376533,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1363.0,125500,70,60.0,7740.0,4,7,1910.0,1950.0,0.0,3,3,2,3,1,1,0.0,0.0,622.0,622.0,4,741.0,622.0,0,3,3,6,0,0,2.0,528.0,3,3,0.0,6,2010,42.02852,-93.607533,168.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2125.0,279500,60,97.0,10990.0,7,5,1996.0,1997.0,0.0,4,3,5,3,1,6,851.0,0.0,213.0,1064.0,5,1064.0,1061.0,0,4,4,12,2,3,2.0,576.0,3,3,168.0,6,2008,42.0521,-93.655669,0.0,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
2082.0,200000,50,63.0,11426.0,7,5,2003.0,2003.0,0.0,3,3,4,3,1,1,0.0,0.0,1362.0,1362.0,5,1362.0,720.0,0,3,4,6,0,0,2.0,484.0,3,3,280.0,6,2008,42.0304164,-93.6195837,238.0,2.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
848.0,143750,120,46.6,4435.0,6,5,2003.0,2003.0,170.0,4,3,4,3,3,6,672.0,0.0,176.0,848.0,5,848.0,0.0,0,1,4,4,0,0,2.0,420.0,3,3,140.0,4,2010,42.016424,-93.682041,0.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
840.0,87000,45,55.0,4388.0,5,7,1930.0,1950.0,0.0,3,4,3,3,1,2,116.0,0.0,556.0,672.0,5,840.0,0.0,0,3,3,5,1,3,0.0,0.0,0,0,0.0,6,2007,42.0261717,-93.6218792,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
2541.0,349265,60,98.0,12328.0,8,5,2005.0,2005.0,146.0,4,3,5,3,2,6,986.0,0.0,163.0,1149.0,5,1164.0,1377.0,0,4,5,10,1,4,3.0,729.0,3,3,120.0,7,2007,42.0603984,-93.628731,32.0,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1682.0,174000,20,80.0,10400.0,7,6,1970.0,1970.0,288.0,3,3,3,3,1,1,0.0,0.0,1304.0,1304.0,4,1682.0,0.0,0,3,3,7,1,4,2.0,530.0,3,3,98.0,5,2008,42.0482086,-93.6347435,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1717.0,194000,50,80.0,12400.0,5,6,1940.0,1950.0,0.0,3,3,4,3,2,4,602.0,0.0,299.0,901.0,3,1125.0,592.0,0,2,3,7,1,4,1.0,410.0,3,3,0.0,2,2006,42.0195209,-93.6404049,113.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1717.0,194000,50,80.0,12400.0,5,6,1940.0,1950.0,0.0,3,3,4,3,2,4,602.0,0.0,299.0,901.0,3,1125.0,592.0,0,2,3,7,1,4,1.0,410.0,3,3,0.0,2,2006,42.0195209,-93.6404049,113.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
894.0,117600,20,70.0,8680.0,5,7,1960.0,1960.0,0.0,3,3,3,3,1,1,0.0,0.0,894.0,894.0,3,894.0,0.0,0,3,3,5,0,0,1.0,312.0,3,3,0.0,1,2007,42.0450587,-93.6219583,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1073.0,156000,20,79.0,10289.0,5,7,1965.0,1965.0,168.0,3,3,3,3,1,5,836.0,0.0,237.0,1073.0,3,1073.0,0.0,0,3,3,6,0,0,2.0,515.0,3,3,0.0,6,2007,42.0465275,-93.6255996,0.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1773.0,183000,20,80.0,10800.0,6,6,1961.0,1992.0,104.0,3,3,3,3,1,3,913.0,0.0,400.0,1313.0,3,1773.0,0.0,0,3,3,6,2,3,2.0,418.0,3,3,355.0,8,2006,42.04168850000001,-93.6056748,242.0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1026.0,147000,80,74.6,10970.0,6,6,1978.0,1978.0,0.0,3,3,4,4,4,6,505.0,435.0,0.0,940.0,3,1026.0,0.0,0,3,3,5,0,0,2.0,576.0,3,2,0.0,10,2008,42.019964,-93.6859564,34.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1348.0,117000,50,50.0,6000.0,5,8,1925.0,1997.0,0.0,3,3,3,3,1,1,0.0,0.0,884.0,884.0,5,884.0,464.0,0,3,3,5,1,2,1.0,216.0,3,3,0.0,5,2009,42.033426,-93.6227697,208.0,2.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1175.0,146000,20,63.0,13072.0,6,5,2005.0,2006.0,126.0,3,3,4,4,1,6,80.0,0.0,1095.0,1175.0,5,1175.0,0.0,0,3,4,6,0,0,0.0,0.0,0,0,0.0,6,2008,42.03804239999999,-93.6920198,90.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
869.0,89900,20,60.0,10122.0,4,6,1948.0,1950.0,0.0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,3,869.0,0.0,0,1,3,3,0,0,1.0,390.0,2,3,0.0,8,2008,42.0378544,-93.6152306,66.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1051.0,142000,20,80.0,9600.0,5,5,1968.0,1968.0,0.0,3,3,3,3,1,5,758.0,0.0,293.0,1051.0,4,1051.0,0.0,0,3,3,6,0,0,2.0,504.0,3,3,0.0,7,2006,42.0458335,-93.6261735,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1800.0,239000,20,122.0,11923.0,9,5,2007.0,2007.0,0.0,4,3,5,3,1,1,0.0,0.0,1800.0,1800.0,5,1800.0,0.0,0,2,5,7,0,0,2.0,702.0,3,3,288.0,5,2009,42.0258052,-93.6894053,136.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1524.0,144000,50,78.0,11344.0,5,5,1958.0,1958.0,180.0,3,3,3,3,1,4,460.0,0.0,414.0,874.0,3,874.0,650.0,0,3,3,7,0,0,1.0,315.0,3,3,0.0,7,2007,42.0459507,-93.618159,0.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1336.0,162000,20,74.1,9610.0,6,6,1958.0,1958.0,632.0,3,3,3,3,1,3,203.0,0.0,918.0,1121.0,5,1336.0,0.0,0,3,3,7,1,3,2.0,488.0,3,3,80.0,12,2006,42.0442348,-93.6125398,0.0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1143.0,147000,20,63.0,7500.0,7,5,2006.0,2006.0,0.0,4,3,4,4,1,1,0.0,0.0,1143.0,1143.0,5,1143.0,0.0,0,3,4,5,0,0,0.0,0.0,0,0,0.0,10,2007,42.0376871,-93.6922576,55.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
1567.0,205000,50,60.0,13680.0,5,6,1940.0,1950.0,0.0,3,3,3,3,1,5,728.0,0.0,112.0,840.0,5,840.0,727.0,0,2,3,6,2,3,2.0,440.0,3,3,0.0,2,2009,42.0191354,-93.6428201,171.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
796.0,55000,30,40.0,3636.0,4,4,1922.0,1950.0,0.0,3,3,3,2,1,1,0.0,0.0,796.0,796.0,2,796.0,0.0,0,2,3,5,0,0,0.0,0.0,0,0,0.0,1,2008,42.0225037,-93.6254809,100.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1823.0,235000,60,75.0,12192.0,7,5,2000.0,2001.0,0.0,4,3,4,3,1,6,663.0,0.0,265.0,928.0,5,928.0,895.0,0,3,4,6,0,0,2.0,626.0,3,3,192.0,5,2008,42.0161396,-93.6886912,36.0,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1752.0,319900,120,61.0,7658.0,9,5,2005.0,2005.0,412.0,5,3,5,3,1,6,456.0,0.0,1296.0,1752.0,5,1752.0,0.0,0,2,5,6,1,4,2.0,576.0,3,3,196.0,2,2010,42.057652,-93.652738,82.0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1218.0,118000,160,21.0,1680.0,6,7,1972.0,1972.0,281.0,3,3,3,3,1,4,317.0,0.0,355.0,672.0,4,672.0,546.0,0,3,3,7,0,0,1.0,264.0,3,3,0.0,5,2006,42.0515273,-93.6277843,28.0,2.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1714.0,196500,60,80.0,10421.0,7,5,1988.0,1988.0,42.0,3,3,4,3,1,6,394.0,0.0,586.0,980.0,3,980.0,734.0,0,3,3,7,1,3,2.0,496.0,3,3,228.0,3,2010,42.0434703,-93.6374158,222.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1224.0,103000,90,74.6,10899.0,4,5,1964.0,1964.0,0.0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,3,1224.0,0.0,0,2,3,8,0,0,3.0,530.0,3,3,0.0,4,2007,42.0443846,-93.6249663,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1671.0,173000,60,58.0,10852.0,6,5,2000.0,2000.0,0.0,3,3,4,3,1,6,786.0,0.0,173.0,959.0,5,959.0,712.0,0,3,3,7,1,3,2.0,472.0,3,3,0.0,2,2006,42.0579894,-93.6429389,38.0,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
874.0,97500,20,60.0,7200.0,4,4,1971.0,1971.0,0.0,3,3,3,3,1,3,20.0,620.0,224.0,864.0,3,874.0,0.0,0,3,3,5,0,0,2.0,576.0,3,3,63.0,3,2006,42.054339,-93.627621,0.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
704.0,88750,20,50.0,4280.0,4,9,1946.0,2001.0,0.0,3,4,2,3,1,1,0.0,0.0,560.0,560.0,5,704.0,0.0,0,2,2,4,0,0,1.0,220.0,3,3,0.0,9,2009,42.0330319,-93.6590349,24.0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1221.0,104900,50,60.0,9738.0,5,7,1924.0,1950.0,0.0,3,4,3,3,1,4,392.0,0.0,392.0,784.0,4,949.0,272.0,0,4,3,7,0,0,1.0,392.0,3,3,0.0,3,2006,42.0213106,-93.6607198,236.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1140.0,96500,50,55.0,8800.0,4,7,1910.0,2004.0,0.0,3,3,3,2,1,1,0.0,0.0,576.0,576.0,4,792.0,348.0,0,3,3,7,0,0,0.0,0.0,0,0,0.0,6,2010,42.0322632,-93.6173675,160.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
